id,title,slug,url,author_name,author_slug,category,language,license,license_label,jurisdictions,status,visibility,publication_status,is_listed,views,downloads,runs,favorites,updated,created,updated_at,created_at,has_content,description
81ceb7f1-c794-52f9-b119-a89b150c9a9c,proposition-audit,proposition-audit,https://lawve.ai/@anthony-searle/skill/proposition-audit,Anthony Searle,anthony-searle,legal-research,en,apache-2.0,Apache 2.0,UK,active,public,Public,true,57,13,0,0,"Jun 1, 2026","Jun 1, 2026",2026-06-01T12:31:12.345234+02:00,2026-06-01T00:28:37.221993+02:00,true,"Post-hoc verification and trust audit of AI-generated factual and interpretive claims. Classifies claims by type and salience, routes them to domain-appropriate sources, scores trustworthiness on a tiered scale with an Interpolated verdict for plausible-but-unsupported detail, and assesses rhetorical fairness on interpretive claims. Designed with a focus on healthcare law in England and Wales, but with general applicability beyond."
72406668-7a62-5ec3-95e0-2dddc5103c6c,epistemic-fault-line-audit,epistemic-fault-line-audit,https://lawve.ai/@adrian-lerer/skill/epistemic-fault-line-audit,Ignacio Adrián Lerer,adrian-lerer,legal-operations,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,68,16,0,0,"May 31, 2026","May 31, 2026",2026-05-31T11:44:47.753793+02:00,2026-05-31T06:53:02.661716+02:00,true,"Audits legal AI outputs, prompts, skills, workflows and MCP/tool instructions for fluent but unsupported reasoning, missing evidence, overconfidence, hidden assumptions, weak causal links and absent human-review gates."
06b5e21b-d972-537a-9861-1050e48a6827,legal-mdl-audit,legal-mdl-audit,https://lawve.ai/@adrian-lerer/skill/legal-mdl-audit,Ignacio Adrián Lerer,adrian-lerer,legal-operations,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,60,19,0,0,"May 31, 2026","May 31, 2026",2026-05-31T11:44:37.777973+02:00,2026-05-31T07:00:45.042645+02:00,true,"Audits legal AI outputs and workflows for honest compression: unnecessary complexity, false simplicity, excessive caveats, hidden uncertainty and poor cost per legally acceptable output."
fcaa5dde-7590-578c-a4da-be09dd66557e,Tech Contract Review,tech-contract-review,https://lawve.ai/@parth-desai/skill/tech-contract-review,Parth Desai,parth-desai,commercial-law,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,198,44,0,0,"May 26, 2026","May 24, 2026",2026-05-26T18:03:24.185366+02:00,2026-05-24T16:32:09.669681+02:00,true,"Jurisdiction-aware review of technology and commercial contracts — MSA, DPA, SOW, LOE, NDA, SLA, EULA, IP assignment, vendor/supplier, and API/platform ToS. Classifies every clause (acceptable / negotiate / red-flag / missing), proposes redline replacements, checks governing law and data-protection obligations (GDPR, UK GDPR, India DPDP Act, CCPA), and outputs a structured risk summary. Built for tech and AI deals where training-data, IP-ownership, and liability terms need heightened scrutiny. Not a substitute for qualified legal counsel."
3cf34103-5b15-5275-ac03-7a399272eb0f,legal-document-drafting,legal-document-drafting,https://lawve.ai/@alessandro-dardano/skill/legal-document-drafting,Alessandro Dardano,alessandro-dardano,legal-drafting,en,apache-2.0,Apache 2.0,EU,active,public,Public,true,815,155,0,0,"May 26, 2026","May 20, 2026",2026-05-26T17:37:20.540480+02:00,2026-05-20T10:54:51.777093+02:00,true,"Produces properly-formatted legal documents in Word (.docx). The user 
provides the substantive content (instructions, attached files, project 
knowledge); the skill handles document architecture and formatting.

* No precedent or template required
* Seven document families: agreements, corporate documents, litigation, 
  memos, employment, policies, correspondence
* Jurisdiction-agnostic — works across any legal system the user specifies
* Multi-Chain numbering, defined-terms convention, structured recitals, 
  atomic signature blocks
* Also reformats existing .docx to a consistent house style
* Works in Claude.ai, Cowork, and Claude for Word"
c4903f39-92b6-5853-91c6-c1c45323e939,climate-aligned-contracts,climate-aligned-contracts,https://lawve.ai/@tclp/skill/climate-aligned-contracts,The Chancery Lane Project,tclp,commercial-law,en,mit,MIT,UK|EU|INT,active,public,Public,true,151,30,0,0,"May 26, 2026","May 26, 2026",2026-05-26T15:45:40.328763+02:00,2026-05-26T15:33:57.512430+02:00,true,"Draft, adapt, and review contracts and clauses aligned with The Chancery Lane Project's methodology for reducing carbon emissions through legal agreements. Use when Claude needs to: (1) Draft new climate-aligned clauses (e.g., net zero commitments, carbon accounting, supply chain decarbonization), (2) Adapt or modify existing contracts to incorporate climate objectives, (3) Review and analyze clauses for alignment with climate goals and decarbonization strategies, (4) Provide guidance on The Chancery Lane Project's house style and drafting methodology for climate-conscious legal work."
fef568e5-d6f6-5e2d-bdb1-5f105abdef27,skill-injection-defense,skill-injection-defense,https://lawve.ai/@adrian-lerer/skill/skill-injection-defense,Ignacio Adrián Lerer,adrian-lerer,skill-authoring,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,83,17,0,0,"May 24, 2026","May 15, 2026",2026-05-24T20:18:36.752892+02:00,2026-05-15T18:55:53.463528+02:00,true,"Audits legal AI skills, prompts, workflows, MCP/tool instructions, and agent packages before they are trusted or installed. It detects prompt injection, hidden or hostile instructions, unsafe scripts, suspicious frontmatter, credential exposure, exfiltration paths, persistence mechanisms, cron/launchd hooks, unauthorized network calls, and supply-chain risk.

Use it before adopting third-party or generated skills; before publishing a skill to a legal AI marketplace; when reviewing SKILL.md files, skill folders, scripts, references, MCP manifests, or automation instructions; or when a user asks whether an AI workflow is safe. Paste or upload the skill, prompt, MCP/tool instruction, etc you want to review.  The auditor treats the material as untrusted data: it does not execute scripts, install packages, or obey commands embedded inside the reviewed content.
It returns a verdict — approve, approve with constraints, rewrite, quarantine, or reject — plus the key risks and recommended remediation."
d85e5b71-8244-555f-9b54-fe263bacdfe5,sanctions-and-export-analysis,sanctions-and-export-analysis,https://lawve.ai/@gillan-saleh/skill/sanctions-and-export-analysis,Gillan Saleh,gillan-saleh,compliance,en,agpl-3.0,AGPL 3.0,,active,public,Public,true,120,24,0,0,"May 22, 2026","May 21, 2026",2026-05-22T18:31:50.557791+02:00,2026-05-21T21:53:13.869950+02:00,true,"Real-time individual screening across 30+ official lists (UN, EU, OFAC, OFSI, French DGT...), sectoral analysis, dual-use goods (EU Reg. 2021/821), US/China extraterritorial regimes (EAR, ITAR, FDPR, ECL), USD/SWIFT risk and jurisdictional mapping across 30+ countries."
5cb3dae2-79ed-55c6-beb3-6e833a778a47,analyse-sanctions-et-exportations,analyse-sanctions-et-exportations,https://lawve.ai/@gillan-saleh/skill/analyse-sanctions-et-exportations,Gillan Saleh,gillan-saleh,compliance,fr,agpl-3.0,AGPL 3.0,,active,public,Public,true,360,70,11,0,"May 21, 2026","Apr 14, 2026",2026-05-21T21:44:55.818807+02:00,2026-04-14T12:40:14.405074+02:00,true,"Outil d'analyse des sanctions économiques internationales et du contrôle des exportations pour Claude Desktop. Screening individuel en temps réel sur 30+ listes officielles (ONU, UE, OFAC, OFSI, DGT France...), analyse sectorielle, biens à double usage (Reg. UE 2021/821), régimes extraterritoriaux US/Chine (EAR, ITAR, FDPR, ECL), risque USD/SWIFT et cartographie de 30+ juridictions. Résultats sourcés et vérifiés en temps réel — aucune réponse de mémoire. Répond en français, anglais, allemand, espagnol, russe et chinois. Mis à jour au 19 mai 2026 (20ème paquet UE, SEUC UK, EO Cuba). Outil indicatif — ne se substitue pas à un avis juridique."
1ea9df60-86e1-5ad8-9bfe-629f3efa3dd4,EN-US Legal Translation,en-us-legal-translation,https://lawve.ai/@wouter-van-den-berg/skill/en-us-legal-translation,Wouter van den Berg,wouter-van-den-berg,legal-drafting,en,mit,MIT,INT|US,active,public,Public,true,206,44,0,0,"May 21, 2026","May 13, 2026",2026-05-21T21:16:27.365073+02:00,2026-05-13T17:53:15.201706+02:00,true,"A skill for anyone needing legal documents translated into publication-ready English. Hand it a Word file in any language; get back an English .docx with formatting preserved, delivering notably higher quality than e.g. Legora’s DeepL tool.

Unique features:

* Skill has built-in English general lexicons and per-language sub-lexicons (phrasebooks) covering M&A, IP, IT/SaaS, finance, tax, litigation, employment and more. Full sub-lexicon coverage for 11 languages including Spanish, German, French and Chinese; others translate really well too.
* Track changes read correctly when accepted/rejected, and typos are collapsed.
* Definitions reordered alphabetically.
* Headers, footers, footnotes and comments translated.
* Translates to US English by default, UK English on request.
* Quality gates throughout.
* Takes minutes rather than seconds and is larger than simpler skills, but overall quality is higher.

UK English default version here: https://lawve.ai/en/skills/legal-translation-uk-english-wouter-van-den-berg"
a7e051c5-f7fc-5a36-85ac-4c7a3f35297a,EN-UK Legal Translation,en-uk-legal-translation,https://lawve.ai/@wouter-van-den-berg/skill/en-uk-legal-translation,Wouter van den Berg,wouter-van-den-berg,legal-drafting,en,mit,MIT,INT|UK,active,public,Public,true,391,51,0,0,"May 21, 2026","May 12, 2026",2026-05-21T21:16:09.661739+02:00,2026-05-12T13:25:54.499377+02:00,true,"A skill for anyone needing legal documents translated into publication-ready English. Hand it a Word file in any language; get back an English .docx with formatting preserved, delivering notably higher quality than e.g. Legora’s DeepL tool.

Unique features:

* Skill has built-in English general lexicons and per-language sub-lexicons (phrasebooks) covering M&A, IP, IT/SaaS, finance, tax, litigation, employment and more. Full sub-lexicon coverage for 11 languages including Spanish, German, French and Chinese; others translate really well too.
* Track changes read correctly when accepted or rejected, and typos are collapsed.
* Definitions reordered alphabetically.
* Headers, footers, footnotes and comments translated.
* Translates to UK English by default, US English on request.
* Quality gates throughout.
* Takes minutes rather than seconds and is larger than simpler skills, but overall quality is higher.

US English default version here: https://lawve.ai/en/skills/en-us-legal-translation-wouter-van-den-berg"
ddc226ae-f910-5cbd-8827-be10dbc9ecc7,BACEN Compliance Sentinel,bacen-compliance-sentinel,https://lawve.ai/@rafael-mastronardi/skill/bacen-compliance-sentinel,Rafael Mastronardi,rafael-mastronardi,compliance,pt,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,70,19,0,0,"May 21, 2026","May 20, 2026",2026-05-21T14:28:44.774743+02:00,2026-05-20T22:24:59.345614+02:00,true,"Comprehensive guidance on compliance with Central Bank of Brazil regulations: CMN Resolution No. 4,893/2021 (Cybersecurity Policy), BCB Resolution No. 85/2021 (GRSIC), Open Finance Brazil (BCB Resolutions No. 32/2020 and updates), and other BACEN prudential rules. Covers drafting and reviewing Cybersecurity Policies, Incident Action and Response Plans (PARI), Information and Communication Services Risk Management (GRSIC), consent and data sharing in Open Finance, API requirements, third-party management (outsourcing), and BACEN sanctions. Triggers: Bacen, Central Bank, CMN 4,893, Resolution 4,893, banking cybersecurity, PARI, GRSIC, Open Finance, Open Banking, financial data sharing, Open Finance consent, financial API, banking outsourcing, cyber risk, bank cyber incident, financial LGPD, fintech compliance, financial institution, DICT, Pix security."
e3d07cb4-5f35-5ed3-8c50-5c962dda2828,LGPD Sentinel,lgpd-sentinel,https://lawve.ai/@rafael-mastronardi/skill/lgpd-sentinel,Rafael Mastronardi,rafael-mastronardi,data-protection,pt,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,64,19,0,0,"May 21, 2026","May 20, 2026",2026-05-21T14:26:24.175045+02:00,2026-05-20T22:00:08.348547+02:00,true,"LGPD guidance for processing operations in Brazil. Covers legal bases (Articles 7 and 11), DPIA, incidents (Articles 48-49), data subject rights (Article 18), and international transfers. Triggers: LGPD, DPIA, ANPD, data protection, personal data, consent, data protection officer, Brazil DPO, data incident, legitimate interest."
588ec2a4-20a8-5bd4-b74e-04c2b75d9099,screening-alert-adjudication,screening-alert-adjudication,https://lawve.ai/@amir-fadavi/skill/screening-alert-adjudication,Amir Fadavi,amir-fadavi,compliance,en,mit,MIT,US|UK|EU,active,public,Public,true,53,20,0,0,"May 19, 2026","May 19, 2026",2026-05-19T18:53:44.223485+02:00,2026-05-19T16:58:15.107956+02:00,true,"Adjudicates whether a hit generated by sanctions, PEP, or adverse-media screening is a true positive, false positive, or requires human escalation. Use whenever a user presents a screening alert, a name match against a watchlist (OFAC SDN, EU consolidated list, UK OFSI, UN list, PEP list, adverse media hit, etc.), or asks to clear a screening hit / reduce false positives / determine whether a flagged name is actually the listed party. Use even when the user describes the task casually — ""is this person actually on the sanctions list"", ""did we get a real match"", ""clear this alert"", ""I have a hit on X"" — these are all screening-adjudication tasks. Produces a deterministic determination with full audit trail (structured JSON + human-readable narrative). Designed for use by compliance analysts and screening systems."
6134502d-0774-525c-a4d8-885d0b6cbde1,NIST AI RMF,nist-ai-rmf,https://lawve.ai/@rafal-fryc/skill/nist-ai-rmf,Rafal Fryc,rafal-fryc,compliance,en,mit,MIT,US,active,public,Public,true,81,22,0,0,"May 19, 2026","May 19, 2026",2026-05-19T14:34:59.357951+02:00,2026-05-19T14:26:33.728702+02:00,true,"This skill helps you apply the NIST AI Risk Management Framework and can quote AI RMF subcategories and GenAI profile action IDs verbatim from NIST AI 100-1 and 600-1. The skill routes you to the correct category as needed and has three modes, picked automatically from your question:
1. Consult: “What should I do per the AI RMF for this system?” 
2. Governance Plan: “What should our AI governance program include?”
3. Assessment: “Run a full AI RMF aligned impact assessment for this system.”

It knows the difference between the Core and the GenAI overlay, and won’t dump profile actions on a classifier or recommender."
ee2abcb5-b7da-5dea-8ccc-dedb258471f8,Originality In European Copyright,originality-in-european-copyright,https://lawve.ai/@joris-deene/skill/originality-in-european-copyright,Joris Deene,joris-deene,intellectual-property,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,324,61,0,0,"May 19, 2026","May 18, 2026",2026-05-19T11:53:30.717835+02:00,2026-05-18T01:34:28.274479+02:00,true,"Determines whether a given subject matter qualifies for copyright protection under EU law by applying the Cofemel two-step test (concept of work + originality), grounded in fifteen CJEU judgments (including the most recent Mio/Konektra and Calinescu) and the four EU directive provisions on originality. It argues from one of two positions: pro-rightsholder (establishing that the work is original) or pro-alleged-infringer (contesting work status or originality via the four exclusion grounds — technical function, rule-dictated outcome, sweat of the brow, idea/functionality). It includes sector-specific modules for photography, software/GUI, sporting events, databases, applied art, functional texts, derivative works/critical editions, and multimedia works."
0c1a0f07-9c1a-5241-b9eb-da8a759cb977,Billable Time,billable-time,https://lawve.ai/@stephane-boghossian/skill/billable-time,Stephane Boghossian,stephane-boghossian,legal-operations,en,agpl-3.0,AGPL 3.0,INT,active,public,Public,true,105,22,0,0,"May 19, 2026","May 18, 2026",2026-05-19T11:51:05.748207+02:00,2026-05-18T16:29:11.552916+02:00,true,"When your bar comes asking ""show me how you billed AI-assisted work"" — and ABA 512, Florida 24-1, California, New York, and DC all have opinions out — you need an artifact that survives review. billable-time produces it.

From your Claude Code session logs, it drafts reviewable time entries plus a printable HTML audit packet with: SHA-256 chain of evidence (source files + matter.yml + active disclosure pack + verifiable artifact self-hash), attorney identity and signature block, a bar-opinion disclosure pack with starter language for five jurisdictions, and content-aware deterministic narratives derived from filename and tool shape — never from prompt text by default.

The tool refuses to bill on its own. --strict mode refuses to ship the artifact if any audit invariant fails (broad routes, missing attorney, missing/unverified disclosure). Comes as a Node CLI and a self-contained browser version (no backend; JSONL never leaves the page). 15 invariant tests verify the contract. AGPL-3.0."
065ad2f4-22a5-5c57-ba41-7bf1730408d7,Employment Law Research,employment-law-research,https://lawve.ai/@yue-deng-wu-iwmqplig/skill/employment-law-research,Yue Deng-Wu,yue-deng-wu-iwmqplig,legal-research,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,98,31,0,0,"May 18, 2026","May 14, 2026",2026-05-18T21:47:42.010917+02:00,2026-05-14T13:00:18.491701+02:00,true,"This Skill creates a research brief for an area of US employment law. The brief can address a specific question or be a multi-state survey. It'll include citations to primary sources (e.g. statutes, rule, government guidance), and reputable secondary sources like client alerts and multi-state surveys from top law firms and articles from legal publications (e.g. National Law Review)."
ff449048-8cbc-5cf3-a4d7-6c30e3bf2306,Contract Risk Analyzer,contract-risk-analyzer,https://lawve.ai/@sneha-ganapavarapu/skill/contract-risk-analyzer,Sneha Ganapavarapu,sneha-ganapavarapu,commercial-law,en,cc-by-4.0,CC BY 4.0,,active,public,Public,true,195,53,0,0,"May 17, 2026","May 17, 2026",2026-05-17T14:12:27.023074+02:00,2026-05-17T11:48:00.918004+02:00,true,"Analyses contracts for risk across five critical clauses (Limitation of Liability, Indemnities, IP Ownership, Data Protection, Termination). Built for founders with no legal background. Flags red flags, explains risks in plain language, and provides negotiation guidance."
c2b3e41b-da02-5a10-95ec-966fa7db586d,swiss-legal-source-and-authority-triage,swiss-legal-source-and-authority-triage,https://lawve.ai/@enrique-g-zbinden/skill/swiss-legal-source-and-authority-triage,Enrique G. Zbinden,enrique-g-zbinden,legal-research,en,mit,MIT,CH,active,public,Public,true,83,22,0,0,"May 16, 2026","May 16, 2026",2026-05-16T14:25:52.571184+02:00,2026-05-16T13:57:58.193691+02:00,true,"Swiss legal source and authority triage. Use when a user asks a Swiss legal, regulatory, compliance, contract, employment, corporate, litigation, IP, tax, privacy, public-law, fintech, register, or cantonal-law question; when Swiss law may apply; or when an AI legal answer needs source routing across federal, cantonal, communal, regulator, register, contractual, professional, soft-law, multilingual, or open-data layers."
9ad3e9af-1d83-5b06-b59d-2ef2d2642e88,Connecticut Divorce Planner,connecticut-divorce-planner,https://lawve.ai/@stephane-boghossian/skill/connecticut-divorce-planner,Stephane Boghossian,stephane-boghossian,legal-drafting,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,52,14,0,0,"May 16, 2026","May 16, 2026",2026-05-16T13:04:15.817745+02:00,2026-05-16T00:39:56.657380+02:00,true,"Claude skill that turns Claude into a Connecticut-specific divorce planner — nine operating modes from pre-flight intake to post-judgment modification, modeled on Untangle.us's feature surface and grounded in C.G.S. Title 46b, Practice Book Chapter 25, and the 2026-08-01 CCSG schedule. Covers eligibility triage (nonadversarial under § 46b-44a vs standard), financial affidavit (JD-FM-6), child support (JD-FM-220 / CCSG-1 / 1A), alimony (§ 46b-82 fourteen factors), parenting plan (with GAL/AMC escalation under JD-FM-224), settlement agreement (JD-FM-172, TCJA-aware), filing packet (marshal 12-day rule, $360 + $50 fees, JD-FM-75 waiver), and post-judgment motion practice. Hard UPL gate: refuses non-CT, domestic violence (refers CTCADV 1-888-774-2900), hidden assets, courtroom advocacy. Heppner-aware: AI prompts are not privileged. First family-law skill in the Lawvable registry."
245943a0-ce01-5dda-a244-cdfb1345e2a8,EU AI Act System Classifier,eu-ai-act-system-classifier,https://lawve.ai/@werner-plutat/skill/eu-ai-act-system-classifier,Werner Plutat,werner-plutat,compliance,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,2202,618,255,0,"May 15, 2026","Mar 11, 2026",2026-05-15T12:14:06.532074+02:00,2026-03-11T17:28:09+01:00,true,"Classify an AI system under the EU AI Act (Regulation (EU) 2024/1689) and map the compliance obligations that follow. Walks Art. 2 scope exclusions, Art. 3(1) AI system definition (7-criteria test), Art. 5 prohibited practice screening, Annex I and Annex III high-risk assessment with the Art. 6(3) narrow procedural exception, Art. 51-56 GPAI with the 10^25 FLOP systemic risk threshold, and Art. 50 transparency triggers. Built for in-house counsel classifying real systems: medical imaging, medical devices, credit scoring, insurance pricing, HR or CV screening, biometric identification, emotion recognition, deepfake or synthetic content, content moderation, fraud detection, generative AI or foundation model deployments. DACH routing for Betriebsrat consultation, BaFin, BSI, BNetzA, BfDI. Pairs with the EU AI Act High-Risk Implementation Readiness, FRIA, GPAI Code of Practice, and Serious Incident Reporting skills for downstream workflow."
707ff704-dfc6-5530-8175-47bbb953b12b,Customs Trade Law,customs-trade-law,https://lawve.ai/@onur-kafkas/skill/customs-trade-law,Onur Kafkas,onur-kafkas,international-law,en,agpl-3.0,AGPL 3.0,US,active,public,Public,true,112,27,0,0,"May 14, 2026","May 14, 2026",2026-05-14T19:12:47.839499+02:00,2026-05-14T19:12:24.227027+02:00,true,"U.S. customs and trade-law research assistant for HTS classification, CROSS ruling research, CIT/CAFC decision briefing, duty compilation (General + Special + Chapter 99 + AD/CVD + MPF/HMF), country of origin determination, FTA qualification, and end-to-end import compliance review. Triggers on product classification, tariff questions, customs rulings, trade remedy screening (Section 301/232/201), Partner Government Agency admissibility, and UFLPA forced-labor analysis. Produces attorney-reviewable draft work product with an enforced HTSUS authority hierarchy and explicit evidence ledger."
a9465e68-70f1-51c8-ac76-0dbdb1d068e9,litigation-deadline-calendar,litigation-deadline-calendar,https://lawve.ai/@dave-marcus/skill/litigation-deadline-calendar,Dave Marcus,dave-marcus,litigation,en,mit,MIT,US,active,public,Public,true,112,34,0,0,"May 14, 2026","May 12, 2026",2026-05-14T18:57:49.591830+02:00,2026-05-12T20:10:27.647536+02:00,true,A plugin for calendaring litigation and arbitration deadlines from scheduling orders. Scans scheduling orders and outputs in a calendar file for Outlook or Google Calendar. Also permits inviting other team members via calendar invites.
530ddd1b-7c82-57f0-911c-369a4cd9eb2c,Legal Design Assessment,legal-design-assessment,https://lawve.ai/@mirza-chiragov/skill/legal-design-assessment,Mirza Chiragov,mirza-chiragov,legal-drafting,en,cc-by-4.0,CC BY 4.0,EU|US|UK,active,public,Public,true,226,76,0,0,"May 14, 2026","May 14, 2026",2026-05-14T18:54:43.941357+02:00,2026-05-14T12:33:43.645442+02:00,true,"Audits a legal document against legal design principles. Scores the document on six pillars: language patterns (bureaucratese, archaisms, passive voice, nominalization), readability (Flesch Reading Ease and language-specific equivalents), structure and navigation, hidden conditions (material obligations buried away from their headings), statutory duplication (restating the law instead of citing it), and visual hierarchy where layout is available. Assessment-only; does not rewrite the document. Works on English, French, and German documents, inferring the applicable jurisdiction from the document's language and textual signals: governing-law clause, statute citations, party addresses. Use when a user shares a legal document (contract, NDA, T&C, privacy policy, internal policy) asking how good the drafting is from a legal design perspective, whether it is readable, whether it contains buried clauses or restates the law, or how it scores on Flesch / LIX / Amstad / Kandel-Moles readability metrics."
7761744b-2e0f-5deb-bab7-257f66b1e68e,Source Locked Verification,source-locked-verification,https://lawve.ai/@larissa-meredith-flister/skill/source-locked-verification,Larissa Meredith-Flister,larissa-meredith-flister,legal-drafting,en,agpl-3.0,AGPL 3.0,UK,active,public,Public,true,410,117,0,0,"May 13, 2026","May 13, 2026",2026-05-13T20:08:14.328918+02:00,2026-05-13T20:04:40.005305+02:00,true,"Forces Claude to answer only from user-provided materials and online sources it has actually accessed. No inference, no assumptions, no gap-filling. Every factual, legal, numerical, or procedural claim must be anchored to a cited source, with statements categorised as expressly stated, verified online, supported, not found, or labelled inference. Built for legal and evidential work where fidelity to the record matters more than completeness."
7329a431-16ec-5a9e-881c-8ee91db26e99,argentine-supreme-court-analysis,argentine-supreme-court-analysis,https://lawve.ai/@adrian-lerer/skill/argentine-supreme-court-analysis,Ignacio Adrián Lerer,adrian-lerer,compliance,en,cc-by-4.0,CC BY 4.0,,active,public,Public,true,60,5,0,0,"May 13, 2026","May 13, 2026",2026-05-13T19:50:19.771053+02:00,2026-05-13T16:01:28.345527+02:00,true,"PageRank-based jurisprudential authority analysis for Argentine case law (CSJN, federal courts). Peer-reviewed methodology published in JCLLT (DOI: 10.47852/bonviewJCLLT62027951). Ranks precedents by citation network influence with temporal decay."
3b157b22-b891-5fa1-af9a-ad9b78280594,Azerbaijan + EU Website Privacy Compliance Audit,azerbaijan-eu-website-privacy-compliance-audit,https://lawve.ai/@mirza-chiragov/skill/azerbaijan-eu-website-privacy-compliance-audit,Mirza Chiragov,mirza-chiragov,technology-law,en,cc-by-4.0,CC BY 4.0,AZ|EU,active,public,Public,true,99,16,0,0,"May 13, 2026","May 13, 2026",2026-05-13T19:40:05.480171+02:00,2026-05-13T17:42:04.484353+02:00,true,"Audits a website for compliance with Azerbaijan's Law on Personal Data No. 998-IIIQ and, where applicable, EU GDPR plus ePrivacy/cookie consent rules. Inventories the privacy documents present (privacy policy, cookie policy, cookie banner, consent flow, controller and DPO contact, data subject rights channel, cross-border transfer disclosures, AZ operator-registration references) and scores each against the applicable statutory requirements. Produces a dual-layer report: a plain-language traffic-light summary for business owners plus a clause-by-clause findings table with article-level citations for lawyers. Assessment-only, no drafting. Use whenever the user shares a URL or privacy/cookie policy text for an AZ-based or AZ-targeted site; also when the user mentions an .az domain, Law 998, the AZ State Register, ePrivacy, an Art. 27 EU representative, or asks ""is my site GDPR compliant"", ""do I need to register as an operator in Azerbaijan"", or ""is our cookie banner lawful""  even without the word ""audit""."
4b7711be-0e22-59cc-8bcb-a0de0b85af20,new-sanctions-designation-screening-test,new-sanctions-designation-screening-test,https://lawve.ai/@amir-fadavi/skill/new-sanctions-designation-screening-test,Amir Fadavi,amir-fadavi,compliance,en,mit,MIT,US|UK|EU,active,public,Public,true,93,30,0,0,"May 13, 2026","May 7, 2026",2026-05-13T17:39:11.164867+02:00,2026-05-07T13:16:23.013989+02:00,true,"Generate a spreadsheet of test entries — newly designated names from OFAC, OFSI, and EU sanctions lists plus deliberate variations of those names — to validate that a sanctions screening system catches fresh designations and is tuned to the right fuzziness threshold. Use this whenever the user asks for sanctions list update test data, screening regression test data, screening QA, fuzzy match calibration, or wants to verify their screening lists are current. Trigger even if the user doesn't say 'screening' explicitly — phrases like 'test my sanctions list', 'check our SDN coverage', 'is my list up to date', or 'build me a regression set from the latest designations' should also invoke this skill."
b250a385-ef37-5e43-8ec1-84259568314e,Serious Incident Reporting - EU AI Act Article 73,serious-incident-reporting-eu-ai-act-article-73,https://lawve.ai/@werner-plutat/skill/serious-incident-reporting-eu-ai-act-article-73,Werner Plutat,werner-plutat,compliance,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,245,34,1,0,"May 13, 2026","Apr 1, 2026",2026-05-13T14:02:17.702271+02:00,2026-04-01T12:56:39.545888+02:00,true,"Serious Incident Reporting (SIR) for high-risk AI systems under Article 73 EU AI Act (Regulation (EU) 2024/1689). Assess, qualify, draft, and submit Art. 73 SIR notifications across the four Art. 3(49) harm categories (death or serious health damage, critical infrastructure disruption, breach of fundamental rights, property or environmental damage). Covers Art. 73 immediate, 2/10/15-day reporting windows, market surveillance authority notification, deployer duties under Art. 26(5), and cross-regulation mapping with GDPR Art. 33/34 breach notification, NIS2 Art. 23 incident reporting, DORA Art. 19 ICT incident, and MDR vigilance. Built for in-house counsel and AI risk teams handling AI incidents, building AI incident response playbooks, or managing AI failure, AI bias, or automated decision incidents. DACH routing through German market surveillance (BNetzA, BaFin, BSI, BfArM, KBA). Pairs with the EU AI Act System Classifier, High-Risk Readiness, FRIA, and GPAI Code of Practice skills."
7759e835-f79e-5205-8f97-d20f97189456,GPAI Code of Practice Compliance,gpai-code-of-practice-compliance,https://lawve.ai/@werner-plutat/skill/gpai-code-of-practice-compliance,Werner Plutat,werner-plutat,compliance,en,agpl-3.0,AGPL 3.0,EU,active,public,Public,true,506,78,8,0,"May 13, 2026","Mar 19, 2026",2026-05-13T13:59:30.564166+02:00,2026-03-19T12:58:21+01:00,true,"Assess compliance with the EU General-Purpose AI (GPAI) Code of Practice under the AI Act (Regulation (EU) 2024/1689), Articles 51-56. Covers GPAI model identification (Art. 3(63)), systemic risk model designation (Art. 3(65), Art. 51, 10^25 FLOP training compute threshold), upstream provider obligations under Art. 53 (transparency, technical documentation, copyright policy, training data summary), additional systemic risk obligations under Art. 55 (model evaluation, adversarial testing, AI Office incident notification, cybersecurity), systemic-risk notification and Commission designation under Art. 52, downstream Art. 25 quasi-provider duties, and Art. 53(2) open-source exemption. Built for in-house counsel and AI governance teams reviewing LLM or foundation model deployments, drafting GPAI compliance plans, or assessing systemic risk thresholds. DACH: BaFin, BSI, BNetzA. Pairs with the EU AI Act System Classifier, High-Risk Readiness, FRIA, and Serious Incident Reporting skills."
